Average Cost for two,Longitude,Latitude
500,77.1065259,28.6421961
200,77.1065016,28.6426602
750,77.1068818,28.6417977
800,77.1064258,28.6426643
700,77.1059714,28.6423028
500,77.106404,28.6426609
600,77.1064285,28.6424049
200,77.1064014,28.642365
250,77.1062108,28.642112
400,77.1065917,28.642704
500,77.1062245,28.6422203
150,77.1059749,28.6425056
400,77.1062179,28.6425574
800,77.106489,28.6421265
700,77.1063059,28.6426228
600,77.1065639,28.6424982
400,77.1063609,28.6427806
1600,77.1068457,28.6424495
2000,77.1063393,28.6419495
500,77.1069047,28.6424575
250,77.1060471,28.6421787
250,77.1064068,28.6424882
200,77.1064559,28.6423578
1000,77.1065198,28.6421902
100,77.1064741,28.6423346
400,0,0
400,77.21546111,28.64599167
600,77.21439444,28.64486111
600,77.224386,28.641786
500,77.2110097,28.6407217
450,77.22227074,28.6429341
350,77.2113691,28.6406664
600,77.2102911,28.6409218
1100,77.2104708,28.6402223
200,77.21226389,28.64379167
900,77.21339095,28.64084258
700,77.21074697,28.64558376
700,77.21537778,28.64251389
550,77.21334167,28.64106944
600,77.21350629,28.64102619
500,77.21406352,28.64601747
300,77.21419964,28.64588388
850,77.21711855,28.6417221
250,77.21133538,28.64665684
800,77.21048,28.6418801
200,77.21650167,28.64538
200,77.20943915,28.62486609
250,0,0
200,77.21159454,28.64754161
400,77.2112792,28.6407474
900,77.21226476,28.64533983
1000,77.21077781,28.64423731
300,77.21124167,28.640825
800,77.2103809,28.64102
700,77.21045556,28.64062222
800,77.21796833,28.64574667
200,77.20978611,28.64710556
700,77.2107852,28.640745
1000,77.2094826,28.638784
600,77.2122674,28.6408418
500,77.21423384,28.64522214
300,77.21111389,28.64571111
350,77.21426713,28.64784229
800,77.21523765,28.64436148
1300,77.21764829,28.64569263
200,77.2104258,28.6421442
500,77.21072584,28.64012372
600,77.21341833,28.64063
800,77.21133667,28.64541167
100,0,0
300,77.21123043,28.64613634
250,77.21554611,28.64581886
200,77.2106504,28.6406874
600,77.2131708,28.6404495
850,77.21558299,28.64141166
1400,77.21615497,28.64154113
600,77.21508846,28.64598569
900,77.217927,28.645035
600,77.21109062,28.64525804
550,77.21598167,28.64583167
200,77.21702065,28.64058864
1100,77.2106055,28.6405487
400,77.21376009,28.64481668
400,77.21574157,28.6441564
600,77.21521385,28.64588182
100,77.20937222,28.65449722
100,77.21249444,28.65731111
1000,77.2093928,28.6387755
400,77.21832521,28.64217671
100,77.2104544,28.6423212
300,77.0909272,28.590995
200,77.081824,28.5999471
600,77.0875177,28.5859879
400,77.0816013,28.5988478
400,77.0893327,28.5851308
200,77.0818086,28.5990759
650,77.0815144,28.5974151
100,77.0909658,28.5910707
200,77.0811572,28.5899658
450,77.0892552,28.5852411
150,77.0808459,28.5959508
100,77.0803073,28.5891867
100,77.0807273,28.5886994
150,77.0830226,28.6054188
100,77.0688245,28.6041636
200,77.0818086,28.5990759
300,77.0976348,28.5955838
100,77.0842816,28.6106461
200,77.0902799,28.5828978
200,77.093073,28.5913425
200,77.10086,28.597615
100,77.0889332,28.5901329
350,77.1007496,28.5974807
600,77.0817653,28.6076275
150,77.0688364,28.6029698
700,77.0851879,28.5872923
200,77.0907871,28.5912498
200,77.0910041,28.5885001
100,77.0864659,28.5931848
200,77.0819105,28.6003471
600,77.07506843,28.59918909
450,77.0821745,28.6048103
500,77.1079132,28.6057682
100,77.068718,28.6061412
150,77.0911161,28.583836
400,77.083122,28.6093193
250,77.0917506,28.5861677
200,77.10199412,28.60761477
350,77.0824439,28.6005361
350,77.101591,28.6006231
150,77.076292,28.6069426
100,77.0927191,28.5912032
200,77.068668,28.6040477
100,77.0902079,28.5845283
500,77.0817069,28.6004059
500,77.0961177,28.5942717
500,77.0909455,28.5871261
100,77.0875638,28.5867302
200,0,0
100,77.0899375,28.5848753
500,77.0849466,28.596432
550,77.0918982,28.5865739
400,77.0903881,28.5830299
200,77.10665,28.6040693
200,77.0687114,28.6030799
400,77.0847547,28.5962898
500,77.08320702,28.60444754
200,77.0909427,28.583969
100,77.0893623,28.5883368
50,77.0686475,28.6062929
500,77.1622219,28.5921535
400,77.1622219,28.5921535
900,77.1622219,28.5921535
600,77.162132,28.5921448
700,77.1622219,28.5921535
600,77.1620421,28.5921362
400,77.162132,28.5921448
650,77.1622219,28.5921535
350,77.162132,28.5921448
400,77.2300888,28.5438243
550,77.2301503,28.543918
700,77.2260944,28.5420321
900,77.2112423,28.5480806
400,77.230028,28.6079937
300,77.2297975,28.6079866
1500,77.2298169,28.6080413
1200,77.2297892,28.6080707
200,77.2298329,28.6080468
1700,77.2300185,28.6079765
1200,77.2298055,28.6080723
1600,77.2305318,28.6081696
1500,77.229733,28.6081402
1500,77.2297998,28.6080483
250,77.2853799,28.619105
350,77.2843146,28.6187643
350,77.2847393,28.6213874
300,77.21252906,28.62789848
300,0,0
700,0,0
250,77.2858165,28.6192264
250,77.2847055,28.6213699
200,77.28373256,28.62103989
500,77.2847283,28.6213841
250,77.2835092,28.6180762
200,77.2857811,28.6238533
350,77.2849549,28.6210849
600,77.2842381,28.6185463
200,77.2833786,28.6180657
150,0,0
300,77.2847755,28.6185799
300,77.2843343,28.618738
250,77.29241386,28.62235249
350,77.280266,28.6193685
350,77.1028857,28.6725877
500,77.1029262,28.6726853
400,77.1086886,28.6628265
250,77.1047423,28.6689519
450,77.1024553,28.6700417
350,77.090488,28.667271
600,77.0881856,28.6727831
200,77.1088139,28.6704942
300,77.08939813,28.66483434
300,77.1041432,28.6755527
500,77.0876088,28.6800158
700,77.1043703,28.6768613
350,77.1113214,28.6772543
300,77.10953582,28.67279557
100,77.1101679,28.6707476
700,77.1044433,28.6764727
150,77.10151667,28.66980833
400,77.1005941,28.6625244
300,77.1011865,28.6684312
600,77.091691,28.6645411
500,77.10144192,28.67004128
500,77.0923895,28.6636449
250,77.1043454,28.6770198
300,77.0845702,28.6702286
700,77.10041028,28.66237699
800,77.083637,28.6705118
800,77.1037178,28.6743735
200,77.10166944,28.66843611
450,77.0923449,28.6651734
400,77.1090579,28.6726943
650,77.0883005,28.6732969
350,77.0921794,28.663641
600,77.1085776,28.6700821
150,77.09194355,28.66727869
450,77.0916769,28.6644992
250,77.1078468,28.6656865
250,77.0850323,28.6702637
800,77.0917501,28.6609267
200,77.08380103,28.66988331
300,77.1011338,28.6684011
550,77.1006085,28.6622052
500,77.0916553,28.6643779
400,77.10143723,28.66843981
700,77.1008109,28.66197022
300,77.1113276,28.6770448
350,77.1018159,28.6701038
550,77.1005797,28.6626766
600,77.1005772,28.6621865
200,77.1089081,28.6698165
400,77.1048462,28.6691804
300,77.1073558,28.6700408
600,77.100584,28.6626539
300,77.08830345,28.67277733
400,77.1088081,28.6701078
700,77.0881834,28.6733616
500,77.0876301,28.6700688
1200,77.3095668,28.6342441
400,77.3102527,28.6351477
500,77.3082555,28.6279757
450,77.3040401,28.6347816
400,0,0
500,77.3061913,28.6311367
300,77.3014118,28.6238399
400,77.3080199,28.6280118
2000,77.079438,28.6295053
1100,77.1405619,28.6977426
300,77.1411462,28.7126174
100,77.1355283,28.7085403
300,77.1473489,28.7128025
350,77.138944,28.7120026
650,77.1390339,28.6987597
1600,77.1348248,28.68867
400,77.1296855,28.6888166
650,77.1414823,28.7052826
500,77.1452027,28.7147226
400,77.1452869,28.7145998
600,77.1351688,28.6880009
600,77.1450145,28.6998969
450,77.1357531,28.7013542
1000,77.1306743,28.6939262
250,77.1499993,28.7007092
700,77.1394556,28.6992587
700,77.1350789,28.6886191
400,77.1406518,28.70384
600,77.1404369,28.7183711
400,77.1459548,28.7039917
400,77.14529034,28.7147518
200,77.138135,28.7062841
150,77.1350596,28.6883727
500,77.1453257,28.7146757
200,77.1416405,28.7119934
400,77.1360227,28.68571
500,77.1331014,28.6893243
600,77.1351915,28.6877493
350,77.121461,28.6882703
400,77.1300451,28.6880453
500,77.1415008,28.7122653
500,77.1452358,28.714488
600,77.1452358,28.7147566
400,77.1357081,28.6834858
550,77.1215051,28.6882083
500,77.1417304,28.7052868
750,77.1393754,28.6991601
400,77.1390339,28.7052961
600,77.1401237,28.7133009
400,77.1417304,28.7052868
600,77.1421798,28.70533
400,77.1382808,28.7063335
500,77.1214601,28.6882488
600,77.1437977,28.710052
600,77.1369665,28.6999935
500,77.13418,28.6954275
1000,77.1058511,28.6912752
400,77.1413709,28.7049836
300,77.1447393,28.7049788
500,77.1377755,28.7065181
250,77.1393205,28.7071071
100,77.1375505,28.7067569
300,77.1402923,28.6917172
600,77.1304079,28.6838684
350,77.1336856,28.6953352
100,77.1355462,28.7012377
250,77.1400381,28.6984959
300,77.1355856,28.701269
350,77.1355283,28.7012878
350,0,0
300,77.1116159,28.6930758
600,77.1296406,28.6885884
700,77.1455953,28.6997487
600,77.1379553,28.6992827
300,77.14499371,28.70012968
100,77.1290202,28.6884763
500,77.1393218,28.69919
300,77.1346295,28.6955603
400,0,0
200,77.1291911,28.6861274
350,77.1217587,28.6882228
950,77.140472,28.7046286
100,77.1358879,28.7008747
450,77.1355204,28.7085129
200,77.141747,28.712165
250,77.1426944,28.7064856
400,77.1437283,28.7100972
200,77.1416255,28.7122306
200,77.1406183,28.7129394
200,77.1401987,28.7132994
200,77.1402024,28.7132876
300,77.1339547,28.7017575
500,77.1359778,28.6836909
600,77.1325545,28.7032305
300,77.2405602,28.6143292
1200,77.2419091,28.6131676
600,77.1369983,28.71318
150,77.1346295,28.7159746
500,77.1346295,28.7153479
200,77.1344497,28.7155992
400,77.1331449,28.710643
150,77.1344612,28.7098286
2400,77.1375058,28.7127596
350,77.1333485,28.7106084
550,77.1369216,28.7128377
300,77.1345845,28.7154778
200,77.1340901,28.7143111
200,77.1337829,28.7101555
400,77.1371188,28.7132323
400,77.1362474,28.7124595
300,77.1375957,28.7124101
250,77.1343223,28.7155806
250,77.1350789,28.7153016
1800,77.2958299,28.6414658
800,77.2974723,28.6434655
500,77.2947783,28.6393251
800,77.2959927,28.6424569
800,77.2982982,28.6424299
700,77.2949499,28.6393333
400,77.296273,28.6427964
250,77.2908794,28.6347371
350,77.2956527,28.6427539
300,77.2909933,28.6342718
600,77.296126,28.6428704
700,77.2964641,28.6427202
300,77.2959509,28.6424226
150,77.2938388,28.6413119
400,77.2982982,28.6424254
300,77.29361692,28.64106087
250,77.2907956,28.6345502
200,77.2860243,28.6326548
350,77.2918406,28.6397613
200,77.294789,28.6397222
500,77.2908649,28.6408942
800,77.2975458,28.6430348
250,77.2910228,28.6343075
450,77.2911149,28.6409665
500,0,0
500,77.2979211,28.642275
600,77.2860621,28.6327398
500,77.2960691,28.642482
850,77.2912335,28.6345491
300,77.294171,28.642713
300,77.2963039,28.642748
450,77.2959276,28.6425644
400,0,0
250,77.2959775,28.6424671
300,77.2943559,28.6405983
400,77.2963876,28.6427625
200,77.2942644,28.6394682
200,77.2909535,28.6342767
300,77.2885921,28.6378195
300,77.2907846,28.640916
300,77.2941345,28.6401732
200,77.2910726,28.634274
250,77.2909771,28.6342674
150,77.2945991,28.6398152
400,77.2957374,28.6393314
200,77.2959899,28.6428518
600,77.296024,28.6425454
300,77.2909616,28.634305
550,77.2959279,28.6425109
2000,77.144054,28.725814
2200,77.144054,28.725814
2500,77.122934,28.552711
3000,77.12289,28.552732
500,77.122934,28.552711
250,77.1331919,28.6700104
1300,77.12556068,28.66622877
800,77.13308394,28.67063315
550,77.1215605,28.66660385
300,77.11450998,28.66729693
800,77.12344006,28.66660532
600,77.12736078,28.66595077
500,77.12029751,28.66690979
300,77.12341726,28.66653148
800,77.13267021,28.67067669
650,77.12687194,28.66598342
800,77.14631662,28.66921407
700,77.13436034,28.67114118
350,77.13409312,28.67047254
500,77.1260123,28.66601166
400,77.12674689,28.66599607
600,77.12598313,28.66570983
600,77.12608337,28.66539211
550,77.11728808,28.66676065
300,77.13452697,28.67093203
600,77.13411123,28.67111912
1300,77.1255647,28.6661817
500,77.14233086,28.66934925
600,77.13278923,28.67092056
1200,77.13415582,28.67103528
450,77.13446863,28.66992391
400,77.13310942,28.6701719
800,77.13306617,28.67024103
1200,77.11976878,28.66684831
500,77.13401467,28.67055843
150,77.1260133,28.6656307
800,77.12363921,28.66650942
500,77.13329248,28.67075935
1800,77.12443449,28.66658796
750,77.13270139,28.67064904
300,77.12327108,28.66667416
450,77.14290284,28.66922319
700,77.133327,28.670435
850,77.12789018,28.66642175
600,77.1270882,28.66598725
700,77.12141566,28.66572954
450,77.12603889,28.66621389
900,77.12002393,28.66714249
1200,77.12182269,28.66681066
1500,77.12365262,28.66655119
300,77.13315569,28.67001569
150,77.125859,28.66622
300,77.1199768,28.6669277
400,77.12720487,28.66594841
500,77.13317614,28.67033898
650,77.12184951,28.66657825
900,77.12559488,28.66624642
550,77.13377662,28.6706461
1800,77.11988546,28.66695157
950,77.13307187,28.67056226
1900,77.12735139,28.66624083
1200,77.12199099,28.66654178
750,77.1290395,28.67409075
250,77.12192863,28.66666563
1000,77.1224178,28.6665862
500,77.2069673,28.5233797
700,77.2075519,28.5232693
850,77.2070008,28.5229168
1300,77.2070122,28.5233392
500,77.20727418,28.52352259
500,77.20790416,28.52317764
450,77.2070566,28.5233853
500,77.20765002,28.52335409
300,77.20727418,28.52352259
1500,77.20744852,28.52338296
300,77.2070571,28.5234779
1400,77.20718265,28.52332287
1200,77.20764901,28.52294227
250,77.1859094,28.5413709
600,77.18545038,28.54047405
250,77.1832793,28.5365468
450,77.181133,28.537381
100,77.1855515,28.5408514
350,77.186376,28.5424845
550,77.182736,28.539589
200,77.18569312,28.54150757
150,77.1852381,28.5419777
600,77.1857394,28.5416196
500,0,0
150,77.1862789,28.5415131
100,77.18585833,28.54039444
350,77.1884819,28.5361558
150,77.18608741,28.54186954
350,77.1857753,28.5413154
100,77.1864086,28.54151493
400,77.1863386,28.5418908
400,77.182236,28.536976
350,0,0
200,77.18650181,28.54210988
500,77.189514,28.546945
100,77.1856278,28.542264
350,77.1802838,28.5645773
100,77.1759708,28.5750988
900,77.1738591,28.5724323
350,77.1675179,28.5726799
200,77.1779476,28.5642644
600,77.1818562,28.5643243
450,77.1728257,28.5734538
150,77.1779027,28.5644842
650,77.1807331,28.5650684
400,77.1760591,28.5661453
800,77.1672392,28.5651411
200,77.1778359,28.5647542
250,77.1672793,28.5726386
950,77.175631,28.567461
350,77.1672543,28.5652136
200,77.181991,28.5647404
100,77.1784594,28.5642458
600,77.1671335,28.5724166
150,77.173904,28.5737361
300,77.1793853,28.5626093
500,77.1760606,28.5660557
500,77.1784867,28.5751601
600,77.1670746,28.5723659
200,77.1762403,28.5659833
200,77.1884619,28.5658333
100,77.1741183,28.5771926
650,77.167479,28.5652799
500,77.1761505,28.5659747
350,77.1791157,28.5629421
200,77.10044246,28.60913476
500,77.1668949,28.5726176
200,77.1675125,28.5652412
350,77.1736345,28.5735311
300,77.1785769,28.5635547
450,77.1735792,28.5735816
150,77.1740838,28.5768003
750,77.1761056,28.5750668
400,77.1752519,28.5778978
450,77.2058916,28.5990816
2500,77.1196172,28.5438001
3000,77.1194083,28.5438287
1000,77.1196172,28.5437105
1000,77.1194194,28.5438215
3000,77.119797,28.5438174
3000,77.119797,28.543907
2000,77.090586,28.6672628
2500,77.090592,28.6672586
500,77.1771112,28.6426741
1100,77.1766213,28.644294
700,77.1784871,28.6446732
1200,77.17779,28.643386
400,77.1773576,28.6444387
500,77.177472,28.643168
500,0,0
500,77.177473,28.643174
450,77.1855361,28.6417258
600,77.1777131,28.6397455
850,77.1843283,28.6360505
800,77.1775468,28.6398635
300,77.1793562,28.638768
150,77.1833586,28.6384592
450,77.1849206,28.6408817
450,77.1802929,28.6383657
350,77.18480556,28.64084722
120,77.1841987,28.6362195
600,77.1887382,28.6434531
100,77.1849429,28.6409097
700,77.18654,28.6431648
200,77.18191,28.6376128
600,77.1778506,28.643732
750,77.1809053,28.6380274
350,77.1842572,28.6362165
500,77.175828,28.632301
300,77.18303673,28.63823106
300,77.1804127,28.6380933
300,77.1856029,28.6416685
300,77.1809764,28.6380397
350,77.1776202,28.6436486
200,77.181651,28.637767
300,77.1802949,28.6382645
300,77.1852251,28.6415127
650,77.1851613,28.6415262
500,77.1843844,28.6361574
400,77.1843284,28.6361662
100,77.1846576,28.640745
350,77.1787112,28.6441954
750,77.1819977,28.6374978
900,77.1817642,28.6373291
250,77.18502257,28.64091673
350,77.1788585,28.6389356
1000,77.1773147,28.6399016
250,77.1798317,28.6387701
600,77.1851026,28.6358601
300,77.1796308,28.6385828
150,77.1807286,28.638266
800,77.1842643,28.6363021
300,77.1889084,28.6434584
600,77.1849341,28.6406426
600,77.1847405,28.6400561
400,77.1849192,28.6406889
600,77.1865864,28.6428784
300,77.1804107,28.6383225
300,77.18484,28.6409495
250,77.1764955,28.6437563
200,77.180053,28.6383473
600,77.1835142,28.6366196
400,77.1822871,28.6392731
250,77.1796612,28.6385698
500,77.1848697,28.6402723
600,77.1819781,28.6374266
300,77.1787607,28.6443538
500,77.1854718,28.6412916
900,77.1785489,28.6425064
250,77.18509823,28.64060998
500,77.1846194,28.6407597
700,77.1846297,28.6407064
350,77.1852191,28.6416652
350,77.1859204,28.6421751
300,77.1854191,28.6409682
300,77.1826464,28.6372098
400,77.1858395,28.6425402
400,77.1856699,28.6415906
650,77.178993,28.635268
100,77.1848343,28.6401823
550,77.1845831,28.6407532
700,77.1825191,28.6371834
700,77.1842868,28.640178
500,77.1851848,28.6416314
250,0,0
150,0,0
500,77.186603,28.640834
200,77.1836668,28.6392121
500,77.1825292,28.6371688
300,77.18399361,28.63963084
750,77.1804858,28.6381693
600,77.1820929,28.6373909
750,77.1202901,28.6389393
500,77.1153558,28.6394578
500,77.1204612,28.6383943
100,77.1157942,28.6392175
1400,77.1162715,28.6421004
500,77.11567003,28.63090904
400,77.12051611,28.64100677
250,77.1241664,28.6365982
700,77.1201458,28.6387744
700,77.1200964,28.6387768
600,77.1205381,28.6387809
800,77.1202079,28.6390825
500,77.12061569,28.64112418
1100,77.1232695,28.6522668
650,77.1200667,28.6392619
1300,77.1192439,28.6475397
700,77.1205618,28.6382052
350,77.1149915,28.63938
100,77.1203589,28.6395034
600,77.12024923,28.63860359
700,77.1203142,28.6391596
800,77.1200714,28.650417
750,77.1202126,28.6385502
350,77.1166967,28.6395812
600,77.1151872,28.6392925
400,77.1202369,28.6392045
550,77.1205029,28.6390357
200,77.1202507,28.6391953
300,77.1199468,28.6406538
400,77.1212876,28.645158
500,77.1216877,28.6449256
750,77.120204,28.6389131
300,77.117951,28.6397089
400,77.1200278,28.6388527
1300,77.1192507,28.647609
1400,77.1195466,28.6476272
150,77.1195942,28.647233
1500,77.1177015,28.6471325
2000,77.1200352,28.647716
400,77.1227629,28.6417517
100,77.1209176,28.6456088
400,77.1189181,28.6401722
1100,77.1163756,28.6421069
550,77.1227398,28.6485357
200,77.11487744,28.6393819
1100,77.1181073,28.647193
1400,77.1198714,28.6476301
1650,77.1190895,28.64799
1700,77.1193141,28.6476107
1100,77.1192322,28.6474348
700,77.1186491,28.6471108
1300,77.1192922,28.6474008
300,77.1210744,28.646717
400,77.120075,28.6480502
1700,77.1192573,28.6472138
1250,77.1183445,28.647538
1250,77.1199541,28.6474559
800,77.1225668,28.6431463
1200,77.1207867,28.6484888
1500,77.12107,28.6485937
2200,77.1202741,28.648007
2000,0,0
500,77.1207565,28.6499809
500,77.1173905,28.6421133
550,77.1225291,28.6468913
250,77.12031,28.6404889
800,77.1203644,28.6476603
250,77.12046923,28.63859667
700,77.1200955,28.6393673
2000,77.1205059,28.6500509
500,77.1173251,28.6462404
1400,77.1195347,28.6473261
1200,77.1199627,28.6473907
500,77.1209645,28.6454191
1600,77.1199713,28.6476117
1300,77.1200673,28.6474564
600,77.1172443,28.6463616
1500,77.1193284,28.6472442
100,77.1198933,28.6404695
600,77.1214101,28.6449319
1400,77.1201223,28.6477737
1500,77.1193188,28.6470325
1000,77.1181539,28.6472676
1350,77.1194794,28.6473667
700,77.11999476,28.65081196
800,77.1176775,28.6464612
